Model	Displ	Cyl	Trans	Drive	Fuel	Cert Region	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
FORD Mustang Performance Package	2.3	4	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXV02.3VJY	small car	5	20	28	23	5	No	386
FORD Transit Connect	2	4	SemiAuto-8	2WD	Ethanol/Gas	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.02MI	special purpose	5	17/24	21/29	19/26	5	No	335/344
FORD Transit Connect	2	4	SemiAuto-8	2WD	Ethanol/Gas	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.02MI	special purpose	5	18/24	20/27	19/25	5	No	337/353
FORD Transit Connect	2	4	SemiAuto-8	2WD	Ethanol/Gas	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.02MI	special purpose	5	17/24	21/29	19/26	5	No	335/344
FORD Transit Connect	2	4	SemiAuto-8	2WD	Ethanol/Gas	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.02MI	special purpose	5	18/24	20/27	19/25	5	No	337/353
FORD Transit Connect	2	4	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.02NT	special purpose	5	24	27	25	5	No	353
FORD Transit Connect	2	4	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.02NT	special purpose	5	24	29	26	5	No	344
FORD Transit Connect	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.02NT	special purpose	5	24	27	25	5	No	353
FORD Transit Connect	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.02NT	special purpose	5	24	29	26	5	No	344
FORD Transit Connect	2.5	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.52NG	special purpose	5	20	26	22	4	No	404
FORD Transit Connect	2.5	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KFMXT02.52NG	special purpose	5	20	27	22	4	No	396
FORD Transit Connect	2.5	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.52NG	special purpose	5	20	26	22	4	No	404
FORD Transit Connect	2.5	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFMXT02.52NG	special purpose	5	20	27	22	4	No	396
GENESIS G70	2	4	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV02.0GG6	small car	3	18	28	22	4	No	410
GENESIS G70	2	4	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV02.0GG6	small car	3	18	28	22	4	No	410
GENESIS G70	2	4	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV02.0GG6	small car	3	22	30	25	5	No	357
GENESIS G70	2	4	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV02.0GG6	small car	3	22	30	25	5	No	357
GENESIS G70	2	4	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV02.0GG6	small car	3	21	28	23	5	No	381
GENESIS G70	2	4	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV02.0GG6	small car	3	21	28	23	5	No	381
GENESIS G70	3.3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV03.3GK6	small car	3	18	26	21	4	No	429
GENESIS G70	3.3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV03.3GK6	small car	3	18	26	21	4	No	429
GENESIS G70	3.3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV03.3GK6	small car	3	18	25	20	4	No	442
GENESIS G70	3.3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV03.3GK6	small car	3	18	25	20	4	No	442
GENESIS G80	3.3	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV03.3HK6	large car	3	17	25	20	4	No	442
GENESIS G80	3.3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV03.3HK6	large car	3	17	25	20	4	No	442
GENESIS G80	3.3	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV03.3HK6	large car	3	17	24	20	4	No	453
GENESIS G80	3.3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV03.3HK6	large car	3	17	24	20	4	No	453
GENESIS G80	3.8	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHYXV03.8HL5	large car	5	18	26	21	4	No	423
GENESIS G80	3.8	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHYXV03.8HL5	large car	5	18	26	21	4	No	423
GENESIS G80	3.8	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHYXV03.8HL5	large car	5	18	24	20	4	No	445
GENESIS G80	3.8	6	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHYXV03.8HL5	large car	5	18	24	20	4	No	445
GENESIS G80	5	8	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHYXV05.0HM5	large car	5	16	24	19	3	No	474
GENESIS G80	5	8	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHYXV05.0HM5	large car	5	16	24	19	3	No	474
GENESIS G80	5	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHYXV05.0HM5	large car	5	15	23	18	3	No	503
GENESIS G80	5	8	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHYXV05.0HM5	large car	5	15	23	18	3	No	503
GENESIS G90	3.3	6	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV03.3JKF	large car	3	17	24	20	4	No	454
GENESIS G90	3.3	6	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	KHYXV03.3JKF	large car	3	17	24	20	4	No	454
GENESIS G90	3.3	6	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV03.3JKF	large car	3	17	24	20	4	No	448
GENESIS G90	3.3	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	KHYXV03.3JKF	large car	3	17	24	20	4	No	448
GENESIS G90	5	8	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHYXV05.0JM5	large car	5	16	24	19	3	No	482
GENESIS G90	5	8	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHYXV05.0JM5	large car	5	16	24	19	3	No	482
GENESIS G90	5	8	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHYXV05.0JM5	large car	5	15	23	18	3	No	493
GENESIS G90	5	8	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHYXV05.0JM5	large car	5	15	23	18	3	No	493
GMC Acadia	2.5	4	Auto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT02.5201	standard SUV	5	21	26	23	5	No	383
GMC Acadia	2.5	4	Auto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT02.5201	standard SUV	5	21	26	23	5	No	383
GMC Acadia	2.5	4	Auto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT02.5201	standard SUV	5	21	25	22	4	No	399
GMC Acadia	2.5	4	Auto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT02.5201	standard SUV	5	21	25	22	4	No	399
GMC Acadia	3.6	6	Auto-6	2WD	Gasoline	CA	L3ULEV50	California LEV-III ULEV50	KGMXT03.6151	standard SUV	6	18	25	21	4	No	430
GMC Acadia	3.6	6	Auto-6	2WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KGMXT03.6151	standard SUV	6	18	25	21	4	No	430
GMC Acadia	3.6	6	Auto-6	4WD	Gasoline	CA	L3ULEV50	California LEV-III ULEV50	KGMXT03.6151	standard SUV	6	17	25	20	4	No	442
GMC Acadia	3.6	6	Auto-6	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KGMXT03.6151	standard SUV	6	17	25	20	4	No	442
GMC Canyon	2.5	4	Auto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT02.5200	pickup	5	20	26	22	4	No	406
GMC Canyon	2.5	4	Auto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT02.5200	pickup	5	20	26	22	4	No	406
GMC Canyon	2.5	4	Auto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT02.5200	pickup	5	19	24	21	4	No	429
GMC Canyon	2.5	4	Auto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT02.5200	pickup	5	19	24	21	4	No	429
GMC Canyon	2.5	4	Man-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT02.5200	pickup	5	20	26	22	4	No	403
GMC Canyon	2.5	4	Man-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT02.5200	pickup	5	20	26	22	4	No	403
GMC Canyon	2.8	4	Auto-6	2WD	Diesel	CA	L3ULEV125	California LEV-III ULEV125	KGMXT02.8358	pickup	3	20	30	23	4	No	435
GMC Canyon	2.8	4	Auto-6	2WD	Diesel	FA	T3B125	Federal Tier 3 Bin 125	KGMXT02.8358	pickup	3	20	30	23	4	No	435
GMC Canyon	2.8	4	Auto-6	4WD	Diesel	CA	L3ULEV125	California LEV-III ULEV125	KGMXT02.8358	pickup	3	19	28	22	4	No	455
GMC Canyon	2.8	4	Auto-6	4WD	Diesel	FA	T3B125	Federal Tier 3 Bin 125	KGMXT02.8358	pickup	3	19	28	22	4	No	455
GMC Canyon	3.6	6	Auto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT03.6161	pickup	5	18	25	20	4	No	440
GMC Canyon	3.6	6	Auto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT03.6161	pickup	5	18	25	20	4	No	440
GMC Canyon	3.6	6	Auto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT03.6162	special purpose	5	15	15	15	2	No	572
GMC Canyon	3.6	6	Auto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT03.6162	special purpose	5	15	15	15	2	No	572
GMC Canyon	3.6	6	Auto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT03.6161	pickup	5	17	24	19	3	No	461
GMC Canyon	3.6	6	Auto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT03.6161	pickup	5	17	24	19	3	No	461
GMC Sierra 10	5.3	8	Auto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT05.3386	pickup	5	17	23	19	3	No	471
GMC Sierra 10	5.3	8	Auto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT05.3386	pickup	5	17	23	19	3	No	471
GMC Sierra 10	5.3	8	Auto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT05.3386	pickup	5	15	21	17	3	No	508
GMC Sierra 10	5.3	8	Auto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT05.3386	pickup	5	15	21	17	3	No	508
GMC Sierra 10	6.2	8	Auto-10	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT06.2375	pickup	3	15	20	17	3	No	525
GMC Sierra 10	6.2	8	Auto-10	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT06.2375	pickup	3	15	20	17	3	No	525
GMC Sierra 10 AT4	5.3	8	Auto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT05.3386	pickup	5	15	20	17	3	No	508
GMC Sierra 10 AT4	5.3	8	Auto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT05.3386	pickup	5	15	20	17	3	No	508
GMC Sierra 10 AT4	6.2	8	Auto-10	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT06.2375	pickup	3	15	19	17	3	No	515
GMC Sierra 10 AT4	6.2	8	Auto-10	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT06.2375	pickup	3	15	19	17	3	No	515
GMC Sierra 15 LTD	5.3	8	Auto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3384	pickup	3	15	22	17	3	No	510
GMC Sierra 15 LTD	5.3	8	Auto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3384	pickup	3	15	22	17	3	No	510
GMC Sierra 15 LTD	5.3	8	Auto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3384	pickup	3	15	21	17	3	No	516
GMC Sierra 15 LTD	5.3	8	Auto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3384	pickup	3	15	21	17	3	No	516
GMC Terrain	1.5	4	Auto-9	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT01.5090	small SUV	5	26	30	28	6	No	317
GMC Terrain	1.5	4	Auto-9	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT01.5090	small SUV	5	26	30	28	6	No	317
GMC Terrain	1.5	4	Auto-9	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT01.5095	small SUV	5	24	28	26	5	No	339
GMC Terrain	1.5	4	Auto-9	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT01.5095	small SUV	5	24	28	26	5	No	339
GMC Terrain	1.6	4	Auto-6	2WD	Diesel	CA	L3ULEV125	California LEV-III ULEV125	KGMXJ01.6356	small SUV	3	28	39	32	6	No	321
GMC Terrain	1.6	4	Auto-6	2WD	Diesel	FA	T3B125	Federal Tier 3 Bin 125	KGMXJ01.6356	small SUV	3	28	39	32	6	No	321
GMC Terrain	1.6	4	Auto-6	4WD	Diesel	CA	L3ULEV125	California LEV-III ULEV125	KGMXJ01.6356	small SUV	3	28	38	32	6	No	319
GMC Terrain	1.6	4	Auto-6	4WD	Diesel	FA	T3B125	Federal Tier 3 Bin 125	KGMXJ01.6356	small SUV	3	28	38	32	6	No	319
GMC Terrain	2	4	Auto-9	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT02.0100	small SUV	5	22	28	24	5	No	369
GMC Terrain	2	4	Auto-9	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT02.0100	small SUV	5	22	28	24	5	No	369
GMC Terrain	2	4	Auto-9	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KGMXT02.0100	small SUV	5	21	26	23	5	No	386
GMC Terrain	2	4	Auto-9	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KGMXT02.0100	small SUV	5	21	26	23	5	No	386
GMC Yukon 1500	5.3	8	Auto-6	2WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3382	standard SUV	3	11/15	17/22	13/18	3	No	480/505
GMC Yukon 1500	5.3	8	Auto-6	2WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3382	standard SUV	3	11/15	17/22	13/18	3	No	480/505
GMC Yukon 1500	5.3	8	Auto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3384	standard SUV	3	15	22	18	3	No	505
GMC Yukon 1500	5.3	8	Auto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3384	standard SUV	3	15	22	18	3	No	505
GMC Yukon 1500	5.3	8	Auto-6	4WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3382	standard SUV	3	11/15	16/21	13/17	3	No	491/513
GMC Yukon 1500	5.3	8	Auto-6	4WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3382	standard SUV	3	11/15	16/21	13/17	3	No	491/513
GMC Yukon 1500	5.3	8	Auto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3384	standard SUV	3	15	21	17	3	No	513
GMC Yukon 1500	5.3	8	Auto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3384	standard SUV	3	15	21	17	3	No	513
GMC Yukon 1500	6.2	8	Auto-10	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT06.2374	standard SUV	3	14	23	17	3	No	517
GMC Yukon 1500	6.2	8	Auto-10	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT06.2374	standard SUV	3	14	23	17	3	No	517
GMC Yukon 1500	6.2	8	Auto-10	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT06.2374	standard SUV	3	14	22	17	3	No	527
GMC Yukon 1500	6.2	8	Auto-10	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT06.2374	standard SUV	3	14	22	17	3	No	527
GMC Yukon 1500 XL	5.3	8	Auto-6	2WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3382	standard SUV	3	11/15	17/22	13/18	3	No	480/505
GMC Yukon 1500 XL	5.3	8	Auto-6	2WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3382	standard SUV	3	11/15	17/22	13/18	3	No	480/505
GMC Yukon 1500 XL	5.3	8	Auto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3384	standard SUV	3	15	22	18	3	No	505
GMC Yukon 1500 XL	5.3	8	Auto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3384	standard SUV	3	15	22	18	3	No	505
GMC Yukon 1500 XL	5.3	8	Auto-6	4WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3382	standard SUV	3	11/14	16/21	12/16	2	No	510/541
GMC Yukon 1500 XL	5.3	8	Auto-6	4WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3382	standard SUV	3	11/14	16/21	12/16	2	No	510/541
GMC Yukon 1500 XL	5.3	8	Auto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT05.3384	standard SUV	3	14	21	16	2	No	541
GMC Yukon 1500 XL	5.3	8	Auto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT05.3384	standard SUV	3	14	21	16	2	No	541
GMC Yukon 1500 XL	6.2	8	Auto-10	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT06.2374	standard SUV	3	14	23	17	3	No	517
GMC Yukon 1500 XL	6.2	8	Auto-10	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT06.2374	standard SUV	3	14	23	17	3	No	517
GMC Yukon 1500 XL	6.2	8	Auto-10	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KGMXT06.2374	standard SUV	3	14	20	16	2	No	553
GMC Yukon 1500 XL	6.2	8	Auto-10	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KGMXT06.2374	standard SUV	3	14	20	16	2	No	553
HONDA Fit	1.5	4	CVT	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KHNXV01.5XL2	station wagon	7	33	40	36	8	Yes	246
HONDA Fit	1.5	4	CVT	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KHNXV01.5XL2	station wagon	7	33	40	36	8	Yes	246
HONDA Fit	1.5	4	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXV01.5FH2	station wagon	3	29	36	31	7	Yes	281
HONDA Fit	1.5	4	Man-6	2WD	Gasoline	CA	T3B125	Federal Tier 3 Bin 125	KHNXV01.5FH2	station wagon	3	29	36	31	7	Yes	281
HONDA Fit	1.5	4	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXV01.5FH2	station wagon	3	29	36	31	7	Yes	281
HONDA Fit	1.5	4	SCV-7	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KHNXV01.5XL2	station wagon	7	31	36	33	8	Yes	267
HONDA Fit	1.5	4	SCV-7	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KHNXV01.5XL2	station wagon	7	31	36	33	8	Yes	267
HONDA HR-V	1.8	4	CVT	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHNXV01.8EJ3	station wagon	5	28	34	30	7	Yes	292
HONDA HR-V	1.8	4	CVT	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHNXV01.8EJ3	station wagon	5	28	34	30	7	Yes	292
HONDA HR-V	1.8	4	CVT	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHNXV01.8EJ3	station wagon	5	27	31	29	6	No	311
HONDA HR-V	1.8	4	CVT	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHNXV01.8EJ3	station wagon	5	27	31	29	6	No	311
HONDA HR-V	1.8	4	SCV-7	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHNXV01.8EJ3	station wagon	5	28	34	30	7	Yes	292
HONDA HR-V	1.8	4	SCV-7	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHNXV01.8EJ3	station wagon	5	28	34	30	7	Yes	292
HONDA HR-V	1.8	4	SCV-7	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHNXV01.8EJ3	station wagon	5	26	31	28	6	No	314
HONDA HR-V	1.8	4	SCV-7	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHNXV01.8EJ3	station wagon	5	26	31	28	6	No	314
HONDA Insight	1.5	4	CVT	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KHNXV01.5CL2	midsize car	7	55	49	52	10	Elite	170
HONDA Insight	1.5	4	CVT	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KHNXV01.5CL2	midsize car	7	55	49	52	10	Elite	170
HONDA Insight Touring	1.5	4	CVT	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KHNXV01.5CL2	midsize car	7	51	45	48	10	Elite	184
HONDA Insight Touring	1.5	4	CVT	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KHNXV01.5CL2	midsize car	7	51	45	48	10	Elite	184
HONDA Odyssey	3.5	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXT03.5J53	minivan	3	19	28	22	4	No	396
HONDA Odyssey	3.5	6	SemiAuto-10	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXT03.5J53	minivan	3	19	28	22	4	No	396
HONDA Odyssey	3.5	6	SemiAuto-9	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXT03.5J53	minivan	3	19	28	22	4	No	406
HONDA Odyssey	3.5	6	SemiAuto-9	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXT03.5J53	minivan	3	19	28	22	4	No	406
HONDA Pilot	3.5	6	Auto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXV03.5PH3	small SUV	3	19	27	22	4	No	405
HONDA Pilot	3.5	6	Auto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXV03.5PH3	small SUV	3	19	27	22	4	No	405
HONDA Pilot	3.5	6	Auto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXV03.5PH3	small SUV	3	18	26	21	4	No	421
HONDA Pilot	3.5	6	Auto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXV03.5PH3	small SUV	3	18	26	21	4	No	421
HONDA Pilot	3.5	6	SemiAuto-9	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXV03.5NH3	small SUV	3	20	27	23	5	No	388
HONDA Pilot	3.5	6	SemiAuto-9	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXV03.5NH3	small SUV	3	20	27	23	5	No	388
HONDA Pilot	3.5	6	SemiAuto-9	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXV03.5NH3	small SUV	3	19	26	22	4	No	408
HONDA Pilot	3.5	6	SemiAuto-9	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXV03.5NH3	small SUV	3	19	26	22	4	No	408
HONDA Ridgeline	3.5	6	Auto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXT03.5RX4	pickup	3	19	26	22	4	No	410
HONDA Ridgeline	3.5	6	Auto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXT03.5RX4	pickup	3	19	26	22	4	No	410
HONDA Ridgeline	3.5	6	Auto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHNXT03.5RX4	pickup	3	18	25	21	4	No	424
HONDA Ridgeline	3.5	6	Auto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHNXT03.5RX4	pickup	3	18	25	21	4	No	424
HYUNDAI Accent	1.6	4	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV01.6AA6	small car	3	28	37	31	7	Yes	284
HYUNDAI Accent	1.6	4	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV01.6AA6	small car	3	28	37	31	7	Yes	284
HYUNDAI Accent	1.6	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV01.6AA6	small car	3	28	38	32	7	Yes	277
HYUNDAI Accent	1.6	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV01.6AA6	small car	3	28	38	32	7	Yes	277
HYUNDAI Elantra	1.4	4	AutoMan-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KHYXV01.4CD6	midsize car	3	32	40	35	8	Yes	256
HYUNDAI Elantra	1.4	4	AutoMan-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KHYXV01.4CD6	midsize car	3	32	40	35	8	Yes	256
HYUNDAI Elantra	2	4	Man-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KHYXV02.0CE5	midsize car	5	26	36	29	6	No	301
HYUNDAI Elantra	2	4	Man-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KHYXV02.0CE5	midsize car	5	26	36	29	6	No	301
HYUNDAI Elantra	2	4	SemiAuto-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KHYXV02.0CE3	midsize car	7	28	37	32	7	Yes	281
